date,temperature,precipitation
1985-02-28,3.083784595242421,88.32357523947934
1985-03-31,7.56214086914936,0.8928761946484035
1985-04-30,-6.921877812134397,97.80299514094884
1985-05-31,3.65318290478601,5.74810648674006
1985-06-30,3.183561621713898,270.7522246367231
1985-07-31,13.697025642726576,8.782136696197822
1985-08-31,-5.774623732611495,31.922356943689227
1985-09-30,-16.844688222906598,6.352482092176573
1985-10-31,9.823589329464468,132.64342527148295
1985-11-30,26.47758178910316,5.9697874887889215
1985-12-31,17.13100216320152,4.160603302007639
1986-01-31,1.6548140834659018,25.663373736882804
1986-02-28,2.291980258114611,385.97122089520803
1986-03-31,16.700966846099192,53.53396147819615
1986-04-30,9.859872871812545,36.701796121825794
1986-05-31,-8.347717079073963,73.62481586526916
1986-06-30,13.013419856821724,232.10627575146324
1986-07-31,15.35460437151572,19.203142370447644
1986-08-31,17.802069256104396,8.01273932696969
1986-09-30,3.272750298333253,10.079726759303963
1986-10-31,-12.489244206311206,15.65599995695254
1986-11-30,3.157943104000327,56.88044042220505
1986-12-31,-9.07815677846125,85.2136949518031
1987-01-31,-12.913553792574692,2.010660063685926
1987-02-28,-3.3394188236600755,128.6534330971349
1987-03-31,-9.591542004860617,106.7645190616361
1987-04-30,8.159310713298261,5.25309809174178
1987-05-31,21.11379563567358,8.005695726359702
1987-06-30,-2.4066479353095174,5.102368980223994
1987-07-31,24.804999283602267,19.797003941942616
1987-08-31,-3.9128756197262238,22.183144080448443
1987-09-30,0.8750807140699539,25.466754772362027
1987-10-31,11.388434439878662,23.957082296385114
1987-11-30,0.7860797741000578,10.13824571698676
1987-12-31,4.911014374431847,7.658068540121459
1988-01-31,8.696827957654595,3.206982349846928
1988-02-29,6.4587121240050855,80.71334450943984
1988-03-31,22.277805702917274,10.934678956886057
1988-04-30,2.50573641321507,53.940220177031684
1988-05-31,1.2569711968541646,3.7579698908761014
1988-06-30,1.219495521077269,20.031430677729595
1988-07-31,14.300229094437126,57.24319285414894
1988-08-31,-15.061087902004566,12.770184473951868
1988-09-30,-3.464532386761574,104.85292367691943
1988-10-31,-15.987927847456632,17.462272025066003
1988-11-30,10.36575791631039,19.809988782818973
1988-12-31,16.140833322716503,44.364673993263416
1989-01-31,-7.785138917682959,27.231739847648097
1989-02-28,-1.976014631390246,11.771361001724708
1989-03-31,-2.00016337163923,49.97078699126398
1989-04-30,8.070590511026058,27.651068242492048
1989-05-31,10.605913946380895,85.32169301303315
1989-06-30,14.942788520342772,104.46449291082833
1989-07-31,0.8196607994649963,60.472927484553196
1989-08-31,-17.376827026722385,65.05992832829313
1989-09-30,-1.698539011240868,153.64847404376232
1989-10-31,-0.6756651411126393,154.43712274817898
1989-11-30,-8.80505604542575,1.4264758136523843
1989-12-31,12.495712790172242,13.05894587213082
1990-01-31,5.665189156533682,49.88896913125371
1990-02-28,8.880053110920278,34.237586337675225
1990-03-31,6.954554334022141,20.760084932704927
1990-04-30,13.85788881921928,53.56295538018864
1990-05-31,3.00946876095729,87.2735821802944
1990-06-30,19.152501908092066,26.142464599832323
1990-07-31,1.9724992156010828,133.03648573210776
1990-08-31,9.63797334775991,29.121631153706428
1990-09-30,-16.629655925826043,52.22666983256692
1990-10-31,6.018534428467083,58.90221295155618
1990-11-30,-4.0843883974688175,110.0937345836447
1990-12-31,-9.147270227726077,138.36179164049128
1991-01-31,3.630794634348136,21.78170969485426
1991-02-28,-23.796293204183108,30.225923381614013
1991-03-31,24.35284271515028,28.08595922570586
1991-04-30,24.254578997990524,26.127191702079667
1991-05-31,-7.107923264387821,109.52255471149208
1991-06-30,5.880141863278997,71.9099430645665
1991-07-31,6.388083826925481,25.781897010086702
1991-08-31,1.399989552638663,2.313331600895364
1991-09-30,6.689743343065457,21.788894562325915
1991-10-31,16.698697508417307,48.88709198063392
1991-11-30,2.004691589017735,12.076391658896474
1991-12-31,6.891598336768013,122.58918970071915
1992-01-31,-12.426173924938528,8.205395253748419
1992-02-29,2.123438824494594,4.039353393358244
1992-03-31,11.443253912714578,20.17780770849494
1992-04-30,13.112117333841404,19.098666852608616
1992-05-31,-12.32767904325586,10.360895464140595
1992-06-30,-9.6860377112772,87.94922460603404
1992-07-31,0.548214883288888,8.94488782523962
1992-08-31,11.945685182961048,100.14423653189371
1992-09-30,12.980796897162179,26.83091359572532
1992-10-31,-2.935654206528204,140.78916980756438
1992-11-30,8.57176688665593,2.0119667600900355
1992-12-31,-9.137908556353501,44.46990932438644
1993-01-31,-7.883416974706661,144.62673779350158
1993-02-28,0.1061220526408615,81.02040329527117
1993-03-31,-3.572509682022293,10.039159315809876
1993-04-30,-7.032445032035046,67.03755202951902
1993-05-31,-3.4165529372941155,37.19790271035106
1993-06-30,-2.911080374683329,2.5788671542030595
1993-07-31,8.476913877244158,60.883054559225215
1993-08-31,8.799888651742211,81.99902282175889
1993-09-30,-0.8303533914527108,42.98242440400944
1993-10-31,14.047414279332129,43.84439564248034
1993-11-30,7.365267392468163,137.61416264657976
1993-12-31,20.528584199558694,61.1647991783841
1994-01-31,11.362749275500464,21.864234845926486
1994-02-28,0.942211172570576,85.99839062040651
1994-03-31,2.4111656210483035,28.694477443704354
1994-04-30,3.271619082594051,2.5036018830792437
1994-05-31,-8.043930742648014,112.8557396827813
1994-06-30,10.284141276265316,75.43357628586237
1994-07-31,-0.7408842054845142,0.8822250333326833
1994-08-31,-8.167390559189403,21.478002083679584
1994-09-30,4.424152896552663,59.2633806870976
1994-10-31,14.57306319995711,50.79977964254354
1994-11-30,6.625349611592205,25.795989654568817
1994-12-31,6.341082757215069,0.5647259020467055
1995-01-31,17.551771081193355,29.435312414989845
1995-02-28,-12.316775481499548,97.9511744880165
1995-03-31,12.242662654453593,30.28928076808658
1995-04-30,-3.961542529907108,145.05317682701755
1995-05-31,23.916510541489746,57.43611318683194
1995-06-30,12.425548449274745,47.2679463048138
1995-07-31,-0.24922919849495173,157.3987807575894
1995-08-31,12.969072014169974,84.54262547351226
1995-09-30,-6.948464202955778,0.3969150942334829
1995-10-31,-3.5230082021804385,64.2194329582809
1995-11-30,0.26235196199455224,81.05406255720008
1995-12-31,10.899391183624727,34.09489468331424
1996-01-31,2.5129196577566812,17.917845006778357
1996-02-29,-5.290247230637659,116.67097789497254
1996-03-31,6.105582875738916,51.42436042072438
1996-04-30,13.97676322755142,9.783337223216584
1996-05-31,15.70106124434245,95.58177560544301
1996-06-30,5.534240093382405,76.03318180449125
1996-07-31,5.126595411256965,84.23078213594796
1996-08-31,-16.639266112670366,114.227379118277
1996-09-30,-5.855178559097052,1.2233086209544357
1996-10-31,10.373802182808356,7.814673746528842
1996-11-30,4.179142822197428,90.28626378628543
1996-12-31,14.405184543715423,35.9722425154931
1997-01-31,1.0589826222058325,22.321123493230015
1997-02-28,22.813243207570554,10.264389075900745
1997-03-31,-2.515340462152765,37.40432474741019
1997-04-30,1.9026999823679223,54.13241095605979
1997-05-31,-6.205357603493312,10.893902657410022
1997-06-30,-0.37035903938892645,3.229541082671377
1997-07-31,8.215960493746092,45.582166853794604
1997-08-31,15.355436402629781,6.040155577858572
1997-09-30,-18.625257508330797,14.842831669250545
1997-10-31,-4.743407895730224,46.853926200327045
1997-11-30,1.2175980385776555,7.346893786354503
1997-12-31,6.754781864263737,25.843155237316402
1998-01-31,3.973912874065749,7.381825217104574
1998-02-28,13.303156060775516,21.175050902819162
1998-03-31,-4.028112162603774,132.78112033164717
1998-04-30,8.454423159028593,59.52779141636646
1998-05-31,-11.11869270610671,28.454365451334844
1998-06-30,10.504783690551761,17.944565612442105
1998-07-31,-1.074272624369926,17.242639028079076
1998-08-31,8.36643717753575,26.48184078953419
1998-09-30,-4.147718609938687,71.83563979776359
1998-10-31,3.4782918010496138,13.017676795388317
1998-11-30,2.8356681580599012,51.12792895244473
1998-12-31,-16.11665122290477,78.2184610695113
1999-01-31,4.912073007679918,41.2793519813975
1999-02-28,24.49308348881322,83.36844914875006
1999-03-31,14.909161697051958,50.52623626821128
1999-04-30,-9.045118346474357,19.605823694918215
1999-05-31,-2.628236902836698,111.22572266615569
1999-06-30,8.267367493075424,7.92210686777828
1999-07-31,-7.536025648041562,69.10098926165834
1999-08-31,10.767185396392797,2.8459360769194135
1999-09-30,-8.968618269171213,69.23891018966447
1999-10-31,-12.115087695863316,83.42568786791887
1999-11-30,5.196904300172774,7.016278021001467
1999-12-31,-5.262326517449175,28.41948635960022
2000-01-31,0.05732686963104783,201.1691666120031
2000-02-29,-2.714982229007891,37.89810121188132
2000-03-31,13.072314698317411,20.22579496587348
2000-04-30,-15.200297197352967,83.59974083218574
2000-05-31,-0.9105868813766627,0.6904146734323731
2000-06-30,0.42247983262223165,35.42361934700175
2000-07-31,8.547651408037803,118.88576927086538
2000-08-31,-10.039652817310783,126.02957057384177
2000-09-30,9.599797724115547,139.16295754822977
2000-10-31,-10.28556329063438,1.3662389698057138
2000-11-30,14.09064136582342,24.067841758653305
2000-12-31,-5.2700697037818856,27.280577281540697
2001-01-31,-3.010471211242379,81.47362530861712
2001-02-28,-7.060994826826239,34.29997287502678
2001-03-31,1.5697515794726047,1.691448544857892
2001-04-30,-8.078512051428095,66.60536001897174
2001-05-31,8.209055194954752,7.85560058161614
2001-06-30,1.969755230301717,22.704996498805226
2001-07-31,-9.757285382816288,29.577799381450003
2001-08-31,17.206361025435104,81.33612776608274
2001-09-30,5.083633967637851,23.85562012550146
2001-10-31,38.63787503181143,100.52787061347499
2001-11-30,13.64478809023698,41.84707363005096
2001-12-31,19.166006118330245,169.99340467067591
2002-01-31,-6.387683110541522,14.978845669406043
2002-02-28,1.5490451732654527,84.15724223490565
2002-03-31,-0.9340466610568345,15.08890608196102
2002-04-30,15.374871579789195,27.42843220963981
2002-05-31,16.41205737778981,25.098935591006814
2002-06-30,4.938601128479844,19.91337691996864
2002-07-31,19.268296327812116,18.383406368096317
2002-08-31,20.513147714401967,2.3235541957614787
2002-09-30,15.306590765212857,6.380835097949318
2002-10-31,4.477346754452926,16.359455809873467
2002-11-30,12.65769390134556,65.52166618140316
2002-12-31,10.239400594166476,32.07635830889706
2003-01-31,20.94084097143101,148.12195227704598
2003-02-28,9.634065074222544,53.19459266781197
2003-03-31,12.101584247438987,1.5048049926434752
2003-04-30,2.1702320180632566,17.75384292302272
2003-05-31,9.075664723524294,31.86429030606427
2003-06-30,-20.545706585081586,69.78206753693797
2003-07-31,3.4851291647892597,9.781638374610608
2003-08-31,11.55701000978897,15.035886275862214
2003-09-30,20.602235341423125,24.923073840780404
2003-10-31,-2.380996113657816,6.6367712521410525
2003-11-30,4.586302239531739,117.82941310565514
2003-12-31,-9.837599481468029,21.485906282266562
2004-01-31,15.083146567123197,34.166396203621915
2004-02-29,5.459280082929605,1.4073838736183029
2004-03-31,-4.353455015277875,113.56722473627376
2004-04-30,1.4471026792357868,38.66096590588963
2004-05-31,-0.33077138234225245,3.42779308352955
2004-06-30,6.080839495509619,52.87483128818633
2004-07-31,-12.719778756656169,112.89827859619872
2004-08-31,-1.7892822807743523,32.92127857912253
2004-09-30,7.8122965587948086,83.81172531213412
2004-10-31,4.673773842530094,33.229860138309725
2004-11-30,12.626621229741755,21.77685984395044
2004-12-31,6.906638259940647,120.02037979388298
2005-01-31,6.886016412955065,17.37257441393143
2005-02-28,-4.5034165381172215,86.15058950187581
2005-03-31,2.291724260342507,73.82095995219991
2005-04-30,4.218621856546428,47.13304272415949
2005-05-31,21.16329607152975,41.31400876012473
2005-06-30,-12.514771557339131,92.00995054769898
2005-07-31,14.882252667589066,16.726135585537907
2005-08-31,-8.45364143411469,85.93354777661978
2005-09-30,-6.169216519843355,58.93062396268698
2005-10-31,4.443380215633005,36.72394063839924
2005-11-30,-3.1212385706482504,19.63058115097892
2005-12-31,-7.951288795708679,36.36862674275922
2006-01-31,14.705199615462522,14.366770811779201
2006-02-28,0.30408247739304084,156.7150266841539
2006-03-31,4.291699013160223,103.84478302915868
2006-04-30,-0.2865603603600011,11.675211423856009
2006-05-31,13.382323425394308,33.73759755899163
2006-06-30,-1.9021338002416872,148.67937666954998
2006-07-31,7.683514106956723,2.182184543125929
2006-08-31,-2.083055146153592,132.70229748194205
2006-09-30,8.9876957850863,33.77447827971603
2006-10-31,-1.5854811514046485,87.70844510798106
2006-11-30,19.72081047315298,72.90869326274216
2006-12-31,9.326261710834716,29.91039103035663
2007-01-31,-5.472523422428768,14.545054620524784
2007-02-28,19.12941887459338,173.68849565061845
2007-03-31,-7.034872171737296,22.326794155379737
2007-04-30,-0.8460991435352607,59.66108809892331
2007-05-31,-2.4122057011638374,44.90883821752161
2007-06-30,-8.471603530520383,26.55919511677185
2007-07-31,-10.594179823050382,108.96249789763148
2007-08-31,4.953886210497648,22.508502264008772
2007-09-30,9.245924999309922,99.03123278844677
2007-10-31,25.469824960441436,32.8035705306194
2007-11-30,6.738473034890312,37.445415437372674
2007-12-31,10.831985779301226,15.616972481637195
2008-01-31,5.093532071905661,3.0273978246548636
2008-02-29,-10.913375649767511,43.431851828948695
2008-03-31,4.234668561897194,4.60681149125131
2008-04-30,-4.897730769481161,16.490095222425367
2008-05-31,-5.610241835291518,54.83893684037636
2008-06-30,4.182677265342175,0.09869993942566467
2008-07-31,-4.189945141825298,70.49200454364744
2008-08-31,11.016902535654179,70.76334206489277
2008-09-30,8.191724388616718,22.389540558680395
2008-10-31,17.437613320465566,52.61472356202861
2008-11-30,1.349925601648045,109.27204115297651
2008-12-31,6.147400340186554,97.60421455379038
2009-01-31,4.125618023330112,52.289841118284144
2009-02-28,9.754263635466959,38.191930210945955
2009-03-31,5.212898360581169,51.622206827280024
2009-04-30,-4.4019067817116415,22.726398393369703
2009-05-31,-8.950722254093986,60.47091165824826
2009-06-30,1.7190738050314645,34.98221905242245
2009-07-31,-4.183106631793235,27.957241433989555
2009-08-31,-1.4562351007294039,51.90622445619282
2009-09-30,21.413299857944892,32.10968711509312
2009-10-31,19.87737191336567,17.737048011279587
2009-11-30,-5.104192550203134,3.1432532721976383
2009-12-31,6.894082374557524,52.04869531956372
2010-01-31,4.162616771804513,28.34146044478651
2010-02-28,-1.9944276107416758,5.343903730708142
2010-03-31,12.340667405238513,22.147231860018152
2010-04-30,17.079319026820766,15.828033371538968
2010-05-31,28.881217403934944,8.469613875961539
2010-06-30,-13.68175850196694,5.260658315396204
2010-07-31,0.7846941547738311,4.4195191045641025
2010-08-31,-1.406615817845088,40.293324198667186
2010-09-30,8.354954417012497,2.3576562723849093
2010-10-31,-17.40798223685474,13.374069576346685
2010-11-30,24.9406845161147,121.29839775250576
2010-12-31,8.349801782477355,23.704803749080387
2011-01-31,12.210721441037965,74.41752382299704
2011-02-28,12.322132042286071,12.416111833075089
2011-03-31,6.01206412187633,6.123751887444177
2011-04-30,-22.34881140948303,27.92784782417464
2011-05-31,16.417677802403354,87.82415203455936
2011-06-30,2.2919278953918214,19.167896200307734
2011-07-31,20.649252395354928,62.156706485803824
2011-08-31,-11.651740741701015,15.498706926520706
2011-09-30,4.4544067188703975,22.384103894374526
2011-10-31,-11.34608116869246,105.41849532995515
2011-11-30,4.497858317965442,6.1683959838251345
2011-12-31,23.713663600943534,3.1226918193881725
2012-01-31,11.821126429011269,7.6200647402568755
2012-02-29,-0.629342086010654,14.873540242668671
2012-03-31,7.075914088390528,61.182459308436975
2012-04-30,1.0686484880722045,77.72973445630859
2012-05-31,2.425380070254283,92.73885499633167
2012-06-30,13.581028568199454,1.1080872901355023
2012-07-31,14.832605958230229,22.35065225704843
2012-08-31,23.167288834652954,21.223406352913607
2012-09-30,-6.125991196065851,9.336428367540778
2012-10-31,0.9432135628338685,8.847707363259948
2012-11-30,20.01843975204993,57.44296054349214
2012-12-31,17.51919682537611,77.48550722224083
2013-01-31,-3.3949097878090253,181.63584182603202
2013-02-28,0.8100922884424735,17.867755511998222
2013-03-31,0.5263247945158938,70.04948131179107
2013-04-30,5.333425433118714,39.54968926273426
2013-05-31,2.872404480950095,52.94177332471458
2013-06-30,17.11716214962261,65.5038613188756
2013-07-31,9.21722478447202,43.46485608422695
2013-08-31,-2.124653328724281,4.734762497712708
2013-09-30,-9.014008858075783,20.523597456172116
2013-10-31,-8.533587787207217,4.903173678470174
2013-11-30,-2.7645175431987976,215.69726979560286
2013-12-31,-1.0064764622502071,15.590559870086155
2014-01-31,-2.6022896593714817,31.605794790688037
2014-02-28,8.134483332347843,33.463709215247604
2014-03-31,7.263271909813476,115.45455758721587
2014-04-30,-0.06366265042065411,3.521663918427218
2014-05-31,22.048531013862437,26.01512000409787
2014-06-30,-5.763178707450372,84.97179444832817
2014-07-31,12.160595049627787,25.852700756013146
2014-08-31,-5.942508895090246,181.8910333742506
2014-09-30,0.8322484767288358,15.235392118004732
2014-10-31,-19.86080452462375,13.093598330435412
2014-11-30,8.844415065701153,53.805850794362186
2014-12-31,-3.2467708801428046,38.63019598467646
2015-01-31,-0.47293905598246955,66.15130082698015
2015-02-28,7.103521242611709,27.108175264226325
2015-03-31,16.075596062002017,5.173209839710939
2015-04-30,10.139789909212398,50.17233134189383
2015-05-31,3.6698680298120268,34.01362263516445
2015-06-30,3.8761690527882813,5.056707025870265
2015-07-31,13.47759493801463,10.85113765324557
2015-08-31,23.43416268231349,23.04151561401729
2015-09-30,19.555255580846737,5.155993253052909
2015-10-31,-1.2402044917203456,10.055013666462303
2015-11-30,13.710180303568048,37.912684337896664
2015-12-31,-7.742574591053991,61.60105113896979
2016-01-31,-0.2582727123179076,1.7997370904542676
2016-02-29,14.09444142182627,14.17579220520418
2016-03-31,6.386026658474055,20.234032461656746
2016-04-30,10.133412561369605,41.65364178780266
2016-05-31,-8.827789267112978,28.700999736841304
2016-06-30,-1.0158163185188105,4.086183777843514
2016-07-31,-17.396543008965256,31.674298765920163
2016-08-31,3.5628914364366344,10.741312658595161
2016-09-30,7.543126769520556,31.634042816194473
2016-10-31,-2.6558000636469785,4.188883959375289
2016-11-30,13.771807001170718,16.65760658149621
2016-12-31,-6.113637802126821,17.589885533721834
2017-01-31,29.947423174772638,45.86111099752237
2017-02-28,16.369313073327305,11.77651750359653
2017-03-31,-4.166333754246196,71.60093089819979
2017-04-30,4.591202131438435,51.253673894896515
2017-05-31,5.761831016011023,45.574202204614764
2017-06-30,12.332104864363728,26.059738173715836
2017-07-31,22.475191153063278,123.33593472442641
2017-08-31,-11.70068016971367,12.583181343685842
2017-09-30,11.322471212587322,28.336760033931103
2017-10-31,4.926324790508376,25.02906764955814
2017-11-30,11.386620970466495,301.90941378139627
2017-12-31,3.4534480659588462,42.176204248812944
2018-01-31,3.6343392811970587,30.542741576930982
2018-02-28,-12.756065495627936,3.701492383790551
2018-03-31,14.495597165274114,61.68090440223811
2018-04-30,-3.4036031909548328,5.595069285225347
2018-05-31,8.32794679920511,19.60152606024478
2018-06-30,-7.937577740357343,20.861525834893317
2018-07-31,-0.5462759941047404,105.07086370508003
2018-08-31,-6.712095923745018,28.805735920889262
2018-09-30,-5.406586429059782,115.14651881706467
2018-10-31,10.638090262548243,11.030575489011202
2018-11-30,16.875259804086937,117.56676366748195
2018-12-31,17.403991849468163,21.702598324285486
2019-01-31,3.2946353202668606,33.65767610901026
2019-02-28,8.803249050896694,131.7689389660545
2019-03-31,18.183157545778705,58.911840565587006
2019-04-30,23.88132323676486,73.03391493253949
2019-05-31,5.048923032016236,42.267749720966364
2019-06-30,16.693349420159173,14.5943599541363
2019-07-31,-8.07338042207266,0.16047967467578184
2019-08-31,-14.10651023609087,74.09237392896702
2019-09-30,-6.882251804938269,136.9257769054442
2019-10-31,-9.356692419509315,30.641278269308092
2019-11-30,-12.920204229298157,133.1029369107936
2019-12-31,1.979526704193233,21.332257247852198
2020-01-31,9.68802361454128,70.28063849784373
2020-02-29,-3.747138699212904,2.2082149446806203
2020-03-31,-9.731812745366685,2.365998064964424
2020-04-30,-1.0306049453707864,9.987263526654234
2020-05-31,4.415307958777994,23.23152580088684
2020-06-30,-3.251977229673752,93.83118006832089
2020-07-31,9.841532379234536,40.60484800107295
2020-08-31,12.10698848045623,63.70537564796264
2020-09-30,-3.866377785298539,54.584737831453
2020-10-31,24.307089496563208,0.15961809388882245
2020-11-30,-0.3880365872302889,223.43223803839277
2020-12-31,11.031198876841959,18.221000503021585
