date,discharge_m3s
1980-06-08,13.911751115427311
1980-06-09,6.985748428562006
1980-06-10,4.856927801735919
1980-06-11,22.305593038180753
1980-06-12,7.475736814176749
1980-06-13,14.480683811903424
1980-06-14,7.0679277577826936
1980-06-15,12.74506805863499
1980-06-16,5.840471295768037
1980-06-17,1.3940804605715669
1980-06-18,4.498784174495477
1980-06-19,8.647913412781753
1980-06-20,30.473404836124203
1980-06-21,13.437968014445774
1980-06-22,19.75719022493261
1980-06-23,11.029788006791133
1980-06-24,18.01367320136764
1980-06-25,2.747285450706303
1980-06-26,21.86862454081706
1980-06-27,13.200797408144512
1980-06-28,3.5242167222279193
1980-06-29,4.055277465852212
1980-06-30,38.992146997913004
1980-07-01,0.783451062043691
1980-07-02,9.672835024554562
1980-07-03,2.932668764853968
1980-07-04,3.6271783706518637
1980-07-05,15.931212254300466
1980-07-06,23.077076156783313
1980-07-07,2.0354608501783846
1980-07-08,5.371581104820317
1980-07-09,0.9926930559413523
1980-07-10,6.5236817274261245
1980-07-11,23.049045695789154
1980-07-12,2.085296215389813
1980-07-13,13.949204640659438
1980-07-14,1.5627623563124524
1980-07-15,14.835066933891385
1980-07-16,13.39708601660043
1980-07-17,7.410874323222588
1980-07-18,2.3574116253390587
1980-07-19,11.439315223238665
1980-07-20,13.959652844453728
1980-07-21,43.71072192413745
1980-07-22,8.547650362605243
1980-07-23,2.5842607519900462
1980-07-24,11.929201337256137
1980-07-25,10.355033872281869
1980-07-26,1.9045064485878798
1980-07-27,0.5522485371854933
1980-07-28,16.059136874777337
1980-07-29,1.1082125503549973
1980-07-30,3.852802704649391
1980-07-31,21.489325056150403
1980-08-01,12.332538352182766
1980-08-02,2.655721650895913
1980-08-03,4.12863949499171
1980-08-04,5.683616675092717
1980-08-05,39.4431659758652
1980-08-06,18.890546953317887
1980-08-07,7.932616630657844
1980-08-08,13.361377362088461
1980-08-09,0.2600006856686886
1980-08-10,6.365450551841843
1980-08-11,9.85288542432442
1980-08-12,8.404459375075028
1980-08-13,14.327295578897218
1980-08-14,6.928488289357261
1980-08-15,30.23766606681791
1980-08-16,3.9832861868749476
1980-08-17,0.1304441876120583
1980-08-18,11.996082384378859
1980-08-19,3.1312959712522046
1980-08-20,30.24901428871102
1980-08-21,1.5400767163556752
1980-08-22,6.850273556598392
1980-08-23,0.1866008841564404
1980-08-24,9.518925305621345
1980-08-25,0.053460193863221595
1980-08-26,0.24240726659500028
1980-08-27,18.453533777562892
1980-08-28,1.5314985459582044
1980-08-29,0.9043807507735979
1980-08-30,7.703842672894484
1980-08-31,7.00372316528
1980-09-01,5.356735504741092
1980-09-02,1.5636248051528334
1980-09-03,1.0250697333919911
1980-09-04,8.716551669746268
1980-09-05,10.5154036288127
1980-09-06,7.465871119802631
1980-09-07,2.1576186988021027
1980-09-08,22.914996696636628
1980-09-09,3.286005760941026
1980-09-10,1.951653644409634
1980-09-11,6.363776088342402
1980-09-12,17.017594786121222
1980-09-13,4.903023544569917
1980-09-14,0.29500454011834293
1980-09-15,8.937980896700832
1980-09-16,9.759810456371117
1980-09-17,3.444759429632293
1980-09-18,16.996102584338722
1980-09-19,1.2480569822961511
1980-09-20,2.084767130321219
1980-09-21,10.189559399173147
1980-09-22,3.864761384840023
1980-09-23,8.023367380850406
1980-09-24,1.3164127439673727
1980-09-25,29.513583866739282
1980-09-26,28.823409892182017
1980-09-27,5.738432875994715
1980-09-28,4.109896135927682
1980-09-29,1.7233857873487866
1980-09-30,1.0005771294232884
1980-10-01,21.18067090982769
1980-10-02,24.37380498120991
1980-10-03,6.991998756329643
1980-10-04,6.36530316354301
1980-10-05,6.164342338873262
1980-10-06,4.200128210709159
1980-10-07,1.8677027231645813
1980-10-08,16.738696804515133
1980-10-09,12.75768270624766
1980-10-10,0.7916986046510034
1980-10-11,4.987109403430002
1980-10-12,9.515676633116772
1980-10-13,5.240056965152375
1980-10-14,0.5933022674836614
1980-10-15,0.4291673682500754
1980-10-16,13.88574320498094
1980-10-17,1.4517802835658777
1980-10-18,8.094705055386534
1980-10-19,0.23947145837023703
1980-10-20,16.96221709522876
1980-10-21,0.9841307481217583
1980-10-22,6.3886233982259295
1980-10-23,0.7569214558293953
1980-10-24,5.910417970820206
1980-10-25,10.419388993172365
1980-10-26,5.727222641842998
1980-10-27,0.07000027757166191
1980-10-28,1.200670032678781
1980-10-29,31.740755994853004
1980-10-30,1.4447452795192457
1980-10-31,0.10032256612845736
1980-11-01,6.991922092175836
1980-11-02,30.66529124065587
1980-11-03,4.0785111203885265
1980-11-04,20.374534248847294
1980-11-05,9.702424709800773
1980-11-06,17.10915711848713
1980-11-07,1.2294864279317008
1980-11-08,38.683112719647895
1980-11-09,2.4325424371855666
1980-11-10,5.705601221264081
1980-11-11,1.3222390393385408
1980-11-12,4.316511587767774
1980-11-13,18.449326423725566
1980-11-14,9.65358372432208
1980-11-15,23.109101770117043
1980-11-16,6.3546869025265185
1980-11-17,0.9850130259851853
1980-11-18,4.349272793005902
1980-11-19,7.088619720532215
1980-11-20,12.081270739017695
1980-11-21,14.677602328012986
1980-11-22,39.07280189796049
1980-11-23,1.175790701917645
1980-11-24,46.76271569202299
1980-11-25,4.826844768845763
1980-11-26,24.08068991953606
1980-11-27,7.682019815924744
1980-11-28,21.10077147778009
1980-11-29,2.152377336340915
1980-11-30,8.972485578044626
1980-12-01,3.030209826456283
1980-12-02,6.3325486737264045
1980-12-03,4.084388678640623
1980-12-04,3.1909551353794137
1980-12-05,4.908360443962635
1980-12-06,3.263589070609807
1980-12-07,3.4458976247941497
1980-12-08,9.90051183121016
1980-12-09,6.787736758062461
1980-12-10,17.604317649157508
1980-12-11,15.112162737988502
1980-12-12,2.063083434169905
1980-12-13,11.246706114627326
1980-12-14,13.375311471756387
1980-12-15,0.5159900966309657
1980-12-16,1.742334609625278
1980-12-17,5.476810503958559
1980-12-18,1.4443555645575115
1980-12-19,13.603903728105163
1980-12-20,5.9883189999618285
1980-12-21,1.3024868713619597
1980-12-22,4.035495786370473
1980-12-23,14.083218189662418
1980-12-24,12.295866291918337
1980-12-25,7.519212619559482
1980-12-26,3.5809038589279862
1980-12-27,2.3697984245480694
1980-12-28,30.04324609353544
1980-12-29,17.23350564522582
1980-12-30,12.240659679705047
1980-12-31,3.9300844047187677
1981-01-01,3.5160308810885836
1981-01-02,0.8511894041502887
1981-01-03,7.827414937140712
1981-01-04,10.381530587792252
1981-01-05,18.453811162237187
1981-01-06,0.9763906092958309
1981-01-07,11.086954834139554
1981-01-08,4.56088664759879
1981-01-09,19.59977062330219
1981-01-10,20.60471518680082
1981-01-11,1.3072152167282702
1981-01-12,17.167422982046702
1981-01-13,0.11751200408426385
1981-01-14,1.0402727217180616
1981-01-15,18.133351875965896
1981-01-16,1.3565923949236325
1981-01-17,7.128416139816397
1981-01-18,11.776144647216174
1981-01-19,12.51179786137778
1981-01-20,12.086985768780103
1981-01-21,8.530074282261065
1981-01-22,14.789128058558125
1981-01-23,19.134753571954988
1981-01-24,4.521136389479871
1981-01-25,17.449693258315644
1981-01-26,13.96853056008011
1981-01-27,26.306572635452028
1981-01-28,3.4193706274754145
1981-01-29,2.8994778322497434
1981-01-30,12.797377199099362
1981-01-31,9.853781736742613
1981-02-01,6.742120319303226
1981-02-02,0.2206987970625754
1981-02-03,4.983566452808713
1981-02-04,8.820318452173728
1981-02-05,5.418394190201473
1981-02-06,3.963098682966739
1981-02-07,1.3825155612456315
1981-02-08,1.5342674031369785
1981-02-09,0.1304769044955148
1981-02-10,28.048619668421736
1981-02-11,12.151946048983717
1981-02-12,8.747153920595613
1981-02-13,20.183723264610776
1981-02-14,5.63106242850716
1981-02-15,12.097254179314927
1981-02-16,12.794101784707392
1981-02-17,13.434471245659857
1981-02-18,1.0076280016826207
1981-02-19,10.716031302225828
1981-02-20,3.9156918905211358
1981-02-21,19.197104087060296
1981-02-22,11.605518199041425
1981-02-23,16.465648153047518
1981-02-24,5.824153057704246
1981-02-25,1.6652425553228514
1981-02-26,23.638867724632323
1981-02-27,0.17313312698598582
1981-02-28,4.8551706332279405
1981-03-01,6.763297945555698
1981-03-02,32.7741310482534
1981-03-03,7.321163229762766
1981-03-04,15.392066787405966
1981-03-05,5.675156540402558
1981-03-06,7.702682581306201
1981-03-07,11.774079621069841
1981-03-08,7.503338592206931
1981-03-09,0.8494046351866348
1981-03-10,2.8236222524161443
1981-03-11,12.724008962573357
1981-03-12,20.624961912791363
1981-03-13,2.1788713286464616
1981-03-14,6.447840623624053
1981-03-15,39.94257833290075
1981-03-16,5.627929976653549
1981-03-17,16.996387989029028
1981-03-18,13.054455101123175
1981-03-19,2.878107347442186
1981-03-20,14.446762724095247
1981-03-21,9.033686923347267
1981-03-22,30.535416119341335
1981-03-23,0.7081237545463281
1981-03-24,4.035099715356799
1981-03-25,12.227052460914695
1981-03-26,3.3114947705013265
1981-03-27,6.941927286287507
1981-03-28,12.005924407275291
1981-03-29,22.9047167201944
1981-03-30,15.14793881138001
1981-03-31,11.84289008350374
1981-04-01,6.634422231569445
1981-04-02,3.2102056703936768
1981-04-03,28.696484094812845
1981-04-04,1.0788470163946784
1981-04-05,8.00301555624968
1981-04-06,8.379291572390756
1981-04-07,19.697571376341024
1981-04-08,6.491315689248093
1981-04-09,0.7312415187945864
1981-04-10,0.12963036424283766
1981-04-11,28.19036436624151
1981-04-12,8.052318263880768
1981-04-13,10.091268144613263
1981-04-14,9.451774543489616
1981-04-15,5.62117293826446
1981-04-16,1.9014247283752905
1981-04-17,2.3854757534309354
1981-04-18,20.363203370634807
1981-04-19,2.302492392293481
1981-04-20,1.0796700346466672
1981-04-21,0.8093350739940057
1981-04-22,9.881121915844815
1981-04-23,19.18659643278486
1981-04-24,2.1408953642935256
1981-04-25,13.931325544132374
1981-04-26,0.24366508320842728
1981-04-27,5.080429667896073
1981-04-28,14.606567464492583
1981-04-29,3.424362894860022
1981-04-30,1.1882645777694787
1981-05-01,10.615675060344527
1981-05-02,1.9161383266089498
1981-05-03,0.3342279385970105
1981-05-04,2.860327804823868
1981-05-05,6.455543489223255
1981-05-06,8.92267465421487
1981-05-07,0.5697258780557293
1981-05-08,3.6882044529430753
1981-05-09,8.763017111457746
1981-05-10,4.222888763007552
1981-05-11,1.7122975423257893
1981-05-12,11.637470256693177
1981-05-13,0.947909514747784
1981-05-14,0.7070768138476401
1981-05-15,74.68395171584953
1981-05-16,7.281221559383094
1981-05-17,28.05323937142521
1981-05-18,6.790013268306817
1981-05-19,16.47430617700588
1981-05-20,18.313192509272433
1981-05-21,1.9012024439739559
1981-05-22,6.85332065658982
1981-05-23,10.677447114498573
1981-05-24,5.289739260637035
1981-05-25,2.357641554186506
1981-05-26,24.096577574123614
1981-05-27,12.92086757528301
1981-05-28,12.20713321143422
1981-05-29,14.6425155310741
1981-05-30,0.5762339499737916
1981-05-31,2.411175359023691
1981-06-01,11.287493889446214
1981-06-02,22.854043894763386
1981-06-03,1.0850015242795175
1981-06-04,34.49704173457912
1981-06-05,27.519565624104846
1981-06-06,18.17083081999477
1981-06-07,12.969021986337502
1981-06-08,14.995749102579222
1981-06-09,12.237835560802605
1981-06-10,0.07763376805839609
1981-06-11,2.5434929587668336
1981-06-12,5.5409690268259215
1981-06-13,6.711895085548752
1981-06-14,5.697611290179671
1981-06-15,22.622228028809435
1981-06-16,20.857460573868913
1981-06-17,20.62779435729833
1981-06-18,11.661204002914365
1981-06-19,20.668964842570013
1981-06-20,1.9208504533959934
1981-06-21,0.46025572591955144
1981-06-22,9.799958151891463
1981-06-23,0.412233699150305
1981-06-24,0.6132796110484127
1981-06-25,22.03354673780764
1981-06-26,6.868536248329563
1981-06-27,1.6747005200431375
1981-06-28,1.354378230503762
1981-06-29,12.835575441506847
1981-06-30,20.1088305115776
1981-07-01,24.727879847570048
1981-07-02,2.2111985642905907
1981-07-03,17.253693236961396
1981-07-04,1.146842378141726
1981-07-05,21.875643048808826
1981-07-06,4.109937166452909
1981-07-07,41.564807367424514
1981-07-08,17.861482557127275
1981-07-09,13.845473562645216
1981-07-10,18.111020329407882
1981-07-11,5.98595983182777
1981-07-12,0.3113257987244889
1981-07-13,2.676587696026751
1981-07-14,5.543786362501497
1981-07-15,24.73795813018551
1981-07-16,1.6249822864506644
1981-07-17,13.478205932327086
1981-07-18,2.7448237235489668
1981-07-19,16.4292738592827
1981-07-20,3.1167019853093385
1981-07-21,3.7373727829722285
1981-07-22,7.586591192215995
1981-07-23,4.181192700110436
1981-07-24,6.539574788063759
1981-07-25,36.136815125147244
1981-07-26,9.60673011084285
1981-07-27,0.41115170920642813
1981-07-28,15.376502477488728
1981-07-29,4.161996588706264
1981-07-30,3.314628830756308
1981-07-31,0.8209374504126433
1981-08-01,9.415185509010088
1981-08-02,0.7347567490133244
1981-08-03,21.425274794225942
1981-08-04,2.6178549961669546
1981-08-05,8.435959035977051
1981-08-06,9.545750261974872
1981-08-07,15.106848236752308
1981-08-08,1.5823139344499717
1981-08-09,9.021044098101257
1981-08-10,6.447387061246679
1981-08-11,5.7533477435587645
1981-08-12,14.370162204182332
1981-08-13,11.584364974682282
1981-08-14,5.980440648158483
1981-08-15,1.1254962699027105
1981-08-16,18.857394332710967
1981-08-17,5.750168249390515
1981-08-18,14.618343067125885
1981-08-19,3.176327547131103
1981-08-20,5.542105322550885
1981-08-21,3.677056729912635
1981-08-22,0.8801014010678027
1981-08-23,3.1069744255523855
1981-08-24,1.2490029885446894
1981-08-25,8.47002494400147
1981-08-26,43.97030404266062
1981-08-27,8.647981928611461
1981-08-28,4.527584522427139
1981-08-29,12.224379833438253
1981-08-30,4.114732853224578
1981-08-31,19.11234647924295
1981-09-01,3.7853262228050495
1981-09-02,50.506266909685245
1981-09-03,15.546751230620167
1981-09-04,5.899938303479474
1981-09-05,3.110439491218881
1981-09-06,7.469702107680147
1981-09-07,0.2526020697228392
1981-09-08,9.118050108206035
1981-09-09,16.06852097422507
1981-09-10,0.11343693963340147
1981-09-11,32.40508033427523
1981-09-12,3.838848114373827
1981-09-13,2.801274660764441
1981-09-14,7.1423027729753965
1981-09-15,8.246284458734587
1981-09-16,0.37909242991556225
1981-09-17,3.8126477391738662
1981-09-18,16.94871476603078
1981-09-19,8.129991341246722
1981-09-20,12.990159561487298
1981-09-21,0.48185873975900695
1981-09-22,0.8196774248282768
1981-09-23,9.63325496587045
1981-09-24,20.88131068706241
1981-09-25,12.56495659504844
1981-09-26,6.830281469359274
1981-09-27,56.985471894214335
1981-09-28,2.961580760036899
1981-09-29,71.00995899853578
1981-09-30,0.48015145985627333
1981-10-01,2.597471286633803
1981-10-02,17.023604193035155
1981-10-03,20.931159769271446
1981-10-04,28.123152362899187
1981-10-05,17.770365495380453
1981-10-06,2.2556787971867505
1981-10-07,0.520792225723488
1981-10-08,5.127056243410273
1981-10-09,16.779876655548346
1981-10-10,13.038036865253543
1981-10-11,1.046203206169683
1981-10-12,16.025363997149768
1981-10-13,20.303027269752775
1981-10-14,2.008826667560353
1981-10-15,9.222228823255666
1981-10-16,1.396980791498272
1981-10-17,7.697237981013739
1981-10-18,3.5471364306559927
1981-10-19,0.7348747410717107
1981-10-20,0.9107305296421107
1981-10-21,9.181711566406573
1981-10-22,8.343779498322082
1981-10-23,0.5542012726354855
1981-10-24,2.003183868262908
1981-10-25,2.3136367928093367
1981-10-26,19.89252779350335
1981-10-27,0.2001903632555713
1981-10-28,0.9298862892120642
1981-10-29,5.05093746872605
1981-10-30,2.4540272326079453
1981-10-31,25.423298310154536
1981-11-01,5.747800876710345
1981-11-02,8.826207492246285
1981-11-03,3.940526607926802
1981-11-04,22.252377828569788
1981-11-05,14.640926385647244
1981-11-06,22.84324699280226
1981-11-07,8.734118139309686
1981-11-08,1.2866590665216746
1981-11-09,6.2625374432898955
1981-11-10,25.12499997528537
1981-11-11,29.628616210473112
1981-11-12,7.925243075531582
1981-11-13,2.204431433770372
1981-11-14,20.02162937686567
1981-11-15,6.2684606845360715
1981-11-16,5.489181732092008
1981-11-17,2.34108908675757
1981-11-18,53.97065098530835
1981-11-19,18.760668163143556
1981-11-20,2.1916360085443105
1981-11-21,6.183476506668586
1981-11-22,5.53155689986408
1981-11-23,12.254986875627324
1981-11-24,0.5254446334259235
1981-11-25,10.351027468844
1981-11-26,7.8144533156312255
1981-11-27,14.619020028004183
1981-11-28,3.2748022946058084
1981-11-29,9.407465832948573
1981-11-30,0.4611127407382825
1981-12-01,4.944397023751373
1981-12-02,3.4058863185903383
1981-12-03,11.491092909032425
1981-12-04,6.638089202794319
1981-12-05,7.305494894429579
1981-12-06,23.176341317961906
1981-12-07,0.2422675529681989
1981-12-08,10.011662696250415
1981-12-09,3.5677114690844904
1981-12-10,7.483506888769677
1981-12-11,18.884285181637487
1981-12-12,4.801590254477355
1981-12-13,4.070337262073396
1981-12-14,39.60809532191243
1981-12-15,4.546027633578408
1981-12-16,0.060856269167462215
1981-12-17,4.0767631519325835
1981-12-18,3.231411120457776
1981-12-19,4.213934391891345
1981-12-20,6.3836838898284
1981-12-21,7.317529514302708
1981-12-22,0.39656641947231813
1981-12-23,4.365617079690735
1981-12-24,13.721553712655695
1981-12-25,11.875093085341916
1981-12-26,43.848070880108594
1981-12-27,17.669071873737877
1981-12-28,13.398313424034576
1981-12-29,0.33156542794219174
1981-12-30,9.478300282838024
1981-12-31,7.448536907835177
1982-01-01,0.13781633551557765
1982-01-02,2.127714164415509
1982-01-03,11.305181076698902
1982-01-04,7.260515066874138
1982-01-05,26.465241562925964
1982-01-06,3.8408364872810736
1982-01-07,5.354443385133049
1982-01-08,4.8078798085540795
1982-01-09,3.4493903864599407
1982-01-10,0.2635346139777649
1982-01-11,21.5288168430599
1982-01-12,15.295333744871675
1982-01-13,9.296505378256285
1982-01-14,7.844141289914079
1982-01-15,8.666133889807515
1982-01-16,20.00465992914559
1982-01-17,2.921223958406955
1982-01-18,46.607938835432996
1982-01-19,9.923250853561967
1982-01-20,3.0512263215103905
1982-01-21,0.6850623173002164
1982-01-22,2.2696668012824976
1982-01-23,3.034027758559594
1982-01-24,4.526903952744502
1982-01-25,4.009777964745169
1982-01-26,4.833633728832747
1982-01-27,1.6781919425687988
1982-01-28,8.757721860190033
1982-01-29,3.1007291789982787
1982-01-30,0.11179657193261458
1982-01-31,0.33869911958655696
1982-02-01,10.096992665324692
1982-02-02,42.198652070423144
1982-02-03,1.9019391726111783
1982-02-04,7.015128002549518
1982-02-05,5.057402183783601
1982-02-06,9.388472266521154
1982-02-07,4.097707082229524
1982-02-08,2.567941312219232
1982-02-09,6.1147665607671495
1982-02-10,13.275319499695089
1982-02-11,4.998892253802716
1982-02-12,24.068974963207204
1982-02-13,9.267031834121518
1982-02-14,1.2294709411760576
1982-02-15,16.277071339856665
1982-02-16,1.5384484139098342
1982-02-17,36.55907315045598
1982-02-18,0.18087343622010962
1982-02-19,0.7072357076790798
1982-02-20,1.0043772094460792
1982-02-21,4.838583126016445
1982-02-22,15.879436577415673
1982-02-23,27.200094599257994
1982-02-24,9.970750023650027
1982-02-25,3.6106175124729956
1982-02-26,0.6717767658978423
1982-02-27,3.2271410728716625
1982-02-28,48.01247575011474
1982-03-01,3.875388120489825
1982-03-02,4.208460476845123
1982-03-03,1.2897312793793163
1982-03-04,7.425790531643587
1982-03-05,11.605554050451508
1982-03-06,11.959849111960562
1982-03-07,7.44023051533164
1982-03-08,3.175686153667327
1982-03-09,7.361839741157178
1982-03-10,2.5473592726899144
1982-03-11,29.742551908783778
1982-03-12,12.191215426440214
1982-03-13,5.526959583799833
1982-03-14,6.8422006643968025
1982-03-15,0.3112153328123777
1982-03-16,8.800050979884146
1982-03-17,15.98555904908616
1982-03-18,3.9684374526609756
1982-03-19,5.966402589278697
1982-03-20,10.689486996919985
1982-03-21,5.687508649161231
1982-03-22,6.984541169201185
1982-03-23,3.1473909013862276
1982-03-24,0.5956127647482536
1982-03-25,1.086352222783428
1982-03-26,6.57013596947672
1982-03-27,8.297553208131497
1982-03-28,17.529428854195505
1982-03-29,8.358813722756622
1982-03-30,4.122773440095074
1982-03-31,11.199407038060903
1982-04-01,2.6746847276063264
1982-04-02,12.85012751549205
1982-04-03,4.478306685896629
1982-04-04,24.606352018943905
1982-04-05,14.128792475815981
1982-04-06,4.0422485259523295
1982-04-07,10.800349580659077
1982-04-08,5.244960268533712
1982-04-09,4.656804703076906
1982-04-10,10.722469335304615
1982-04-11,20.679010121797383
1982-04-12,2.303939715856585
1982-04-13,49.44074393503368
1982-04-14,10.327701637241962
1982-04-15,18.141159571340626
1982-04-16,12.898121180717864
1982-04-17,47.0514624858717
1982-04-18,2.603495555383981
1982-04-19,1.3826574012049275
1982-04-20,3.6766226630234886
1982-04-21,6.522484793208001
1982-04-22,5.477211832979903
1982-04-23,4.843592372172169
1982-04-24,13.244298219186224
1982-04-25,10.67693865447881
1982-04-26,3.1944775912992265
1982-04-27,9.696544981042251
1982-04-28,1.9179493471913298
1982-04-29,3.930694226727525
1982-04-30,21.83596767125591
1982-05-01,0.5121028426894847
1982-05-02,5.691065670547641
1982-05-03,5.939186391301105
1982-05-04,8.175343581887068
1982-05-05,5.807693605659718
1982-05-06,13.965518462946365
1982-05-07,11.54569839774003
1982-05-08,2.1604324139972766
1982-05-09,30.006149245253138
1982-05-10,6.698613031479531
1982-05-11,6.264979203403397
1982-05-12,37.610183632220576
1982-05-13,1.884825995158008
1982-05-14,21.06447300061987
1982-05-15,11.7193513945541
1982-05-16,18.219224230057527
1982-05-17,0.055738648308805774
1982-05-18,16.534987925305366
1982-05-19,4.2663258604405545
1982-05-20,7.821851007748664
1982-05-21,2.236267365833175
1982-05-22,17.581553724611428
1982-05-23,10.265168435812782
1982-05-24,2.790885028326222
1982-05-25,5.835413338346493
1982-05-26,6.351043845282923
1982-05-27,12.159984280579748
1982-05-28,43.81771727363073
1982-05-29,1.0788431586925848
1982-05-30,33.39064471119768
1982-05-31,6.188665513911941
1982-06-01,2.0807659318496725
1982-06-02,3.9351925524001237
1982-06-03,6.146650119996938
1982-06-04,27.539345582739642
1982-06-05,10.141709832886324
1982-06-06,0.352771989347374
1982-06-07,9.554241040889215
1982-06-08,5.343541831460165
1982-06-09,20.207333226210245
1982-06-10,1.25373767668941
1982-06-11,3.347281131242034
1982-06-12,4.256557660501988
1982-06-13,20.00259070325019
1982-06-14,2.6316275066804846
1982-06-15,3.221574079124095
1982-06-16,1.1175666925064662
1982-06-17,0.48865150602354757
1982-06-18,2.5960471107491796
1982-06-19,2.875398833692725
1982-06-20,0.9969816189118339
1982-06-21,1.4819632594093626
1982-06-22,20.39597425698396
1982-06-23,9.329921314436001
1982-06-24,2.902407829436421
1982-06-25,0.8895808609481781
1982-06-26,6.068900650095435
1982-06-27,6.478971874022438
1982-06-28,1.730215480964107
1982-06-29,1.0549373178318542
1982-06-30,4.257639014470628
1982-07-01,14.73398363672331
1982-07-02,3.4134417660540977
1982-07-03,8.715909366252795
